元シート,列車番号,駅順,駅名,発車,到着,方向,区間,発車_判定用,到着_判定用,発着チェック
〇【上】ｱｻ～ﾀﾃ,3502,36,花崎,,19.20,上り,〇【上】ｱｻ～ﾀﾃ,,19.20,終着
〇【上】ｱｻ～ﾀﾃ,3502,37,加須,,15.40,上り,〇【上】ｱｻ～ﾀﾃ,,15.40,終着
〇【上】ｱｻ～ﾀﾃ,3502,38,南羽生,,11.10,上り,〇【上】ｱｻ～ﾀﾃ,,11.10,終着
〇【上】ｱｻ～ﾀﾃ,3502,39,羽生,,9.03   ,上り,〇【上】ｱｻ～ﾀﾃ,,9.03,終着
〇【上】ｱｻ～ﾀﾃ,3502,40,川俣,,58.40,上り,〇【上】ｱｻ～ﾀﾃ,,58.40,終着
〇【上】ｱｻ～ﾀﾃ,3502,41,茂林寺前,,56   ,上り,〇【上】ｱｻ～ﾀﾃ,,56,終着
〇【上】ｱｻ～ﾀﾃ,3502,42,館林,,普,上り,〇【上】ｱｻ～ﾀﾃ,,普,終着
〇【上】ｱｻ～ﾀﾃ,3504,3,浅草,11.21.30,＝,上り,〇【上】ｱｻ～ﾀﾃ,11.21.30,＝,始発
〇【上】ｱｻ～ﾀﾃ,3504,4,"とうきょう
スカイツリー",18.30,,上り,〇【上】ｱｻ～ﾀﾃ,18.30,,始発
〇【上】ｱｻ～ﾀﾃ,3504,5,押上,||,,上り,〇【上】ｱｻ～ﾀﾃ,||,,始発
〇【上】ｱｻ～ﾀﾃ,3504,6,曳舟,16.10,,上り,〇【上】ｱｻ～ﾀﾃ,16.10,,始発
〇【上】ｱｻ～ﾀﾃ,3504,7,東向島,12.20,,上り,〇【上】ｱｻ～ﾀﾃ,12.20,,始発
〇【上】ｱｻ～ﾀﾃ,3504,8,鐘ヶ淵,10.10,,上り,〇【上】ｱｻ～ﾀﾃ,10.10,,始発
〇【上】ｱｻ～ﾀﾃ,3504,9,堀切,08.10,,上り,〇【上】ｱｻ～ﾀﾃ,08.10,,始発
〇【上】ｱｻ～ﾀﾃ,3504,10,牛田,06.40,,上り,〇【上】ｱｻ～ﾀﾃ,06.40,,始発
〇【上】ｱｻ～ﾀﾃ,3504,11,北千住,57.10,,上り,〇【上】ｱｻ～ﾀﾃ,57.10,,始発
〇【上】ｱｻ～ﾀﾃ,3504,12,小菅,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3504,13,五反野,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3504,14,梅島,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3504,15,西新井,52.20,,上り,〇【上】ｱｻ～ﾀﾃ,52.20,,始発
〇【上】ｱｻ～ﾀﾃ,3504,16,竹ノ塚,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3504,17,谷塚,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3504,18,草加,46.40,,上り,〇【上】ｱｻ～ﾀﾃ,46.40,,始発
〇【上】ｱｻ～ﾀﾃ,3504,19,獨協大学前,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3504,20,新田,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3504,21,蒲生,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3504,22,新越谷,41.40,,上り,〇【上】ｱｻ～ﾀﾃ,41.40,,始発
〇【上】ｱｻ～ﾀﾃ,3504,23,越谷,39.10,,上り,〇【上】ｱｻ～ﾀﾃ,39.10,,始発
〇【上】ｱｻ～ﾀﾃ,3504,24,北越谷,36.30,,上り,〇【上】ｱｻ～ﾀﾃ,36.30,,始発
〇【上】ｱｻ～ﾀﾃ,3504,25,大袋,33.20,,上り,〇【上】ｱｻ～ﾀﾃ,33.20,,始発
〇【上】ｱｻ～ﾀﾃ,3504,26,せんげん台,31.20,,上り,〇【上】ｱｻ～ﾀﾃ,31.20,,始発
〇【上】ｱｻ～ﾀﾃ,3504,27,武里,29   ,,上り,〇【上】ｱｻ～ﾀﾃ,29,,始発
〇【上】ｱｻ～ﾀﾃ,3504,28,一ノ割,26.30,,上り,〇【上】ｱｻ～ﾀﾃ,26.30,,始発
〇【上】ｱｻ～ﾀﾃ,3504,29,春日部,23.30,,上り,〇【上】ｱｻ～ﾀﾃ,23.30,,始発
〇【上】ｱｻ～ﾀﾃ,3504,30,北春日部,17.20,,上り,〇【上】ｱｻ～ﾀﾃ,17.20,,始発
〇【上】ｱｻ～ﾀﾃ,3504,31,姫宮,14.50,,上り,〇【上】ｱｻ～ﾀﾃ,14.50,,始発
〇【上】ｱｻ～ﾀﾃ,3504,32,東武動物公園,11.50,,上り,〇【上】ｱｻ～ﾀﾃ,11.50,,始発
〇【上】ｱｻ～ﾀﾃ,3504,33,和戸,04.10,,上り,〇【上】ｱｻ～ﾀﾃ,04.10,,始発
〇【上】ｱｻ～ﾀﾃ,3504,34,久喜,59.30,,上り,〇【上】ｱｻ～ﾀﾃ,59.30,,始発
〇【上】ｱｻ～ﾀﾃ,3504,35,鷲宮,55.30,,上り,〇【上】ｱｻ～ﾀﾃ,55.30,,始発
〇【上】ｱｻ～ﾀﾃ,3504,36,花崎,52.30,,上り,〇【上】ｱｻ～ﾀﾃ,52.30,,始発
〇【上】ｱｻ～ﾀﾃ,3504,37,加須,48.50,,上り,〇【上】ｱｻ～ﾀﾃ,48.50,,始発
〇【上】ｱｻ～ﾀﾃ,3504,38,南羽生,44.20,,上り,〇【上】ｱｻ～ﾀﾃ,44.20,,始発
〇【上】ｱｻ～ﾀﾃ,3504,39,羽生,41   ,,上り,〇【上】ｱｻ～ﾀﾃ,41,,始発
〇【上】ｱｻ～ﾀﾃ,3504,40,川俣,36.30,,上り,〇【上】ｱｻ～ﾀﾃ,36.30,,始発
〇【上】ｱｻ～ﾀﾃ,3504,41,茂林寺前,33.50,,上り,〇【上】ｱｻ～ﾀﾃ,33.50,,始発
〇【上】ｱｻ～ﾀﾃ,3504,42,館林,普,,上り,〇【上】ｱｻ～ﾀﾃ,普,,始発
〇【上】ｱｻ～ﾀﾃ,3506,3,浅草,＝,20.21.30,上り,〇【上】ｱｻ～ﾀﾃ,＝,20.21.30,終着
〇【上】ｱｻ～ﾀﾃ,3506,4,"とうきょう
スカイツリー",,18.30,上り,〇【上】ｱｻ～ﾀﾃ,,18.30,終着
〇【上】ｱｻ～ﾀﾃ,3506,5,押上,,||,上り,〇【上】ｱｻ～ﾀﾃ,,||,終着
〇【上】ｱｻ～ﾀﾃ,3506,6,曳舟,,16.10,上り,〇【上】ｱｻ～ﾀﾃ,,16.10,終着
〇【上】ｱｻ～ﾀﾃ,3506,7,東向島,,12.20,上り,〇【上】ｱｻ～ﾀﾃ,,12.20,終着
〇【上】ｱｻ～ﾀﾃ,3506,8,鐘ヶ淵,,10.10,上り,〇【上】ｱｻ～ﾀﾃ,,10.10,終着
〇【上】ｱｻ～ﾀﾃ,3506,9,堀切,,08.10,上り,〇【上】ｱｻ～ﾀﾃ,,08.10,終着
〇【上】ｱｻ～ﾀﾃ,3506,10,牛田,,06.40,上り,〇【上】ｱｻ～ﾀﾃ,,06.40,終着
〇【上】ｱｻ～ﾀﾃ,3506,11,北千住,,56.30,上り,〇【上】ｱｻ～ﾀﾃ,,56.30,終着
〇【上】ｱｻ～ﾀﾃ,3506,12,小菅,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3506,13,五反野,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3506,14,梅島,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3506,15,西新井,,52   ,上り,〇【上】ｱｻ～ﾀﾃ,,52,終着
〇【上】ｱｻ～ﾀﾃ,3506,16,竹ノ塚,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3506,17,谷塚,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3506,18,草加,,46.20,上り,〇【上】ｱｻ～ﾀﾃ,,46.20,終着
〇【上】ｱｻ～ﾀﾃ,3506,19,獨協大学前,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3506,20,新田,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3506,21,蒲生,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3506,22,新越谷,,41.20,上り,〇【上】ｱｻ～ﾀﾃ,,41.20,終着
〇【上】ｱｻ～ﾀﾃ,3506,23,越谷,,38.50,上り,〇【上】ｱｻ～ﾀﾃ,,38.50,終着
〇【上】ｱｻ～ﾀﾃ,3506,24,北越谷,,33.40,上り,〇【上】ｱｻ～ﾀﾃ,,33.40,終着
〇【上】ｱｻ～ﾀﾃ,3506,25,大袋,,30.30,上り,〇【上】ｱｻ～ﾀﾃ,,30.30,終着
〇【上】ｱｻ～ﾀﾃ,3506,26,せんげん台,,28.10,上り,〇【上】ｱｻ～ﾀﾃ,,28.10,終着
〇【上】ｱｻ～ﾀﾃ,3506,27,武里,,19.40,上り,〇【上】ｱｻ～ﾀﾃ,,19.40,終着
〇【上】ｱｻ～ﾀﾃ,3506,28,一ノ割,,17.10,上り,〇【上】ｱｻ～ﾀﾃ,,17.10,終着
〇【上】ｱｻ～ﾀﾃ,3506,29,春日部,,14.30,上り,〇【上】ｱｻ～ﾀﾃ,,14.30,終着
〇【上】ｱｻ～ﾀﾃ,3506,30,北春日部,,12.10,上り,〇【上】ｱｻ～ﾀﾃ,,12.10,終着
〇【上】ｱｻ～ﾀﾃ,3506,31,姫宮,,09.40,上り,〇【上】ｱｻ～ﾀﾃ,,09.40,終着
〇【上】ｱｻ～ﾀﾃ,3506,32,東武動物公園,,06.40,上り,〇【上】ｱｻ～ﾀﾃ,,06.40,終着
〇【上】ｱｻ～ﾀﾃ,3506,33,和戸,,59.50,上り,〇【上】ｱｻ～ﾀﾃ,,59.50,終着
〇【上】ｱｻ～ﾀﾃ,3506,34,久喜,,56.20,上り,〇【上】ｱｻ～ﾀﾃ,,56.20,終着
〇【上】ｱｻ～ﾀﾃ,3506,35,鷲宮,,48.40,上り,〇【上】ｱｻ～ﾀﾃ,,48.40,終着
〇【上】ｱｻ～ﾀﾃ,3506,36,花崎,,45.40,上り,〇【上】ｱｻ～ﾀﾃ,,45.40,終着
〇【上】ｱｻ～ﾀﾃ,3506,37,加須,,42   ,上り,〇【上】ｱｻ～ﾀﾃ,,42,終着
〇【上】ｱｻ～ﾀﾃ,3506,38,南羽生,,37.20,上り,〇【上】ｱｻ～ﾀﾃ,,37.20,終着
〇【上】ｱｻ～ﾀﾃ,3506,39,羽生,,34   ,上り,〇【上】ｱｻ～ﾀﾃ,,34,終着
〇【上】ｱｻ～ﾀﾃ,3506,40,川俣,,29.20,上り,〇【上】ｱｻ～ﾀﾃ,,29.20,終着
〇【上】ｱｻ～ﾀﾃ,3506,41,茂林寺前,,26.40,上り,〇【上】ｱｻ～ﾀﾃ,,26.40,終着
〇【上】ｱｻ～ﾀﾃ,3506,42,館林,,普,上り,〇【上】ｱｻ～ﾀﾃ,,普,終着
〇【上】ｱｻ～ﾀﾃ,3510,3,浅草,22.41.20,＝,上り,〇【上】ｱｻ～ﾀﾃ,22.41.20,＝,始発
〇【上】ｱｻ～ﾀﾃ,3510,4,"とうきょう
スカイツリー",38.20,,上り,〇【上】ｱｻ～ﾀﾃ,38.20,,始発
〇【上】ｱｻ～ﾀﾃ,3510,5,押上,||,,上り,〇【上】ｱｻ～ﾀﾃ,||,,始発
〇【上】ｱｻ～ﾀﾃ,3510,6,曳舟,36.10,,上り,〇【上】ｱｻ～ﾀﾃ,36.10,,始発
〇【上】ｱｻ～ﾀﾃ,3510,7,東向島,32.20,,上り,〇【上】ｱｻ～ﾀﾃ,32.20,,始発
〇【上】ｱｻ～ﾀﾃ,3510,8,鐘ヶ淵,30.10,,上り,〇【上】ｱｻ～ﾀﾃ,30.10,,始発
〇【上】ｱｻ～ﾀﾃ,3510,9,堀切,28.10,,上り,〇【上】ｱｻ～ﾀﾃ,28.10,,始発
〇【上】ｱｻ～ﾀﾃ,3510,10,牛田,26.40,,上り,〇【上】ｱｻ～ﾀﾃ,26.40,,始発
〇【上】ｱｻ～ﾀﾃ,3510,11,北千住,24.40,,上り,〇【上】ｱｻ～ﾀﾃ,24.40,,始発
〇【上】ｱｻ～ﾀﾃ,3510,12,小菅,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3510,13,五反野,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3510,14,梅島,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3510,15,西新井,19.10,,上り,〇【上】ｱｻ～ﾀﾃ,19.10,,始発
〇【上】ｱｻ～ﾀﾃ,3510,16,竹ノ塚,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3510,17,谷塚,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3510,18,草加,13.30,,上り,〇【上】ｱｻ～ﾀﾃ,13.30,,始発
〇【上】ｱｻ～ﾀﾃ,3510,19,獨協大学前,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3510,20,新田,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3510,21,蒲生,－,,上り,〇【上】ｱｻ～ﾀﾃ,－,,始発
〇【上】ｱｻ～ﾀﾃ,3510,22,新越谷,07.10,,上り,〇【上】ｱｻ～ﾀﾃ,07.10,,始発
〇【上】ｱｻ～ﾀﾃ,3510,23,越谷,04.30,,上り,〇【上】ｱｻ～ﾀﾃ,04.30,,始発
〇【上】ｱｻ～ﾀﾃ,3510,24,北越谷,22.01.20,,上り,〇【上】ｱｻ～ﾀﾃ,22.01.20,,始発
〇【上】ｱｻ～ﾀﾃ,3510,25,大袋,58.40,,上り,〇【上】ｱｻ～ﾀﾃ,58.40,,始発
〇【上】ｱｻ～ﾀﾃ,3510,26,せんげん台,56.20,,上り,〇【上】ｱｻ～ﾀﾃ,56.20,,始発
〇【上】ｱｻ～ﾀﾃ,3510,27,武里,44   ,,上り,〇【上】ｱｻ～ﾀﾃ,44,,始発
〇【上】ｱｻ～ﾀﾃ,3510,28,一ノ割,41.30,,上り,〇【上】ｱｻ～ﾀﾃ,41.30,,始発
〇【上】ｱｻ～ﾀﾃ,3510,29,春日部,38.50,,上り,〇【上】ｱｻ～ﾀﾃ,38.50,,始発
〇【上】ｱｻ～ﾀﾃ,3510,30,北春日部,36.30,,上り,〇【上】ｱｻ～ﾀﾃ,36.30,,始発
〇【上】ｱｻ～ﾀﾃ,3510,31,姫宮,34   ,,上り,〇【上】ｱｻ～ﾀﾃ,34,,始発
〇【上】ｱｻ～ﾀﾃ,3510,32,東武動物公園,31   ,,上り,〇【上】ｱｻ～ﾀﾃ,31,,始発
〇【上】ｱｻ～ﾀﾃ,3510,33,和戸,27.20,,上り,〇【上】ｱｻ～ﾀﾃ,27.20,,始発
〇【上】ｱｻ～ﾀﾃ,3510,34,久喜,23.30,,上り,〇【上】ｱｻ～ﾀﾃ,23.30,,始発
〇【上】ｱｻ～ﾀﾃ,3510,35,鷲宮,18.50,,上り,〇【上】ｱｻ～ﾀﾃ,18.50,,始発
〇【上】ｱｻ～ﾀﾃ,3510,36,花崎,15.50,,上り,〇【上】ｱｻ～ﾀﾃ,15.50,,始発
〇【上】ｱｻ～ﾀﾃ,3510,37,加須,12.10,,上り,〇【上】ｱｻ～ﾀﾃ,12.10,,始発
〇【上】ｱｻ～ﾀﾃ,3510,38,南羽生,07.40,,上り,〇【上】ｱｻ～ﾀﾃ,07.40,,始発
〇【上】ｱｻ～ﾀﾃ,3510,39,羽生,21.04   ,,上り,〇【上】ｱｻ～ﾀﾃ,21.04,,始発
〇【上】ｱｻ～ﾀﾃ,3510,40,川俣,59.50,,上り,〇【上】ｱｻ～ﾀﾃ,59.50,,始発
〇【上】ｱｻ～ﾀﾃ,3510,41,茂林寺前,57.10,,上り,〇【上】ｱｻ～ﾀﾃ,57.10,,始発
〇【上】ｱｻ～ﾀﾃ,3510,42,館林,普,,上り,〇【上】ｱｻ～ﾀﾃ,普,,始発
〇【上】ｱｻ～ﾀﾃ,3512,3,浅草,＝,23.44.10,上り,〇【上】ｱｻ～ﾀﾃ,＝,23.44.10,終着
〇【上】ｱｻ～ﾀﾃ,3512,4,"とうきょう
スカイツリー",,41.10,上り,〇【上】ｱｻ～ﾀﾃ,,41.10,終着
〇【上】ｱｻ～ﾀﾃ,3512,5,押上,,||,上り,〇【上】ｱｻ～ﾀﾃ,,||,終着
〇【上】ｱｻ～ﾀﾃ,3512,6,曳舟,,39   ,上り,〇【上】ｱｻ～ﾀﾃ,,39,終着
〇【上】ｱｻ～ﾀﾃ,3512,7,東向島,,36.40,上り,〇【上】ｱｻ～ﾀﾃ,,36.40,終着
〇【上】ｱｻ～ﾀﾃ,3512,8,鐘ヶ淵,,34.30,上り,〇【上】ｱｻ～ﾀﾃ,,34.30,終着
〇【上】ｱｻ～ﾀﾃ,3512,9,堀切,,32.30,上り,〇【上】ｱｻ～ﾀﾃ,,32.30,終着
〇【上】ｱｻ～ﾀﾃ,3512,10,牛田,,31   ,上り,〇【上】ｱｻ～ﾀﾃ,,31,終着
〇【上】ｱｻ～ﾀﾃ,3512,11,北千住,,29   ,上り,〇【上】ｱｻ～ﾀﾃ,,29,終着
〇【上】ｱｻ～ﾀﾃ,3512,12,小菅,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3512,13,五反野,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3512,14,梅島,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3512,15,西新井,,24   ,上り,〇【上】ｱｻ～ﾀﾃ,,24,終着
〇【上】ｱｻ～ﾀﾃ,3512,16,竹ノ塚,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3512,17,谷塚,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3512,18,草加,,18.20,上り,〇【上】ｱｻ～ﾀﾃ,,18.20,終着
〇【上】ｱｻ～ﾀﾃ,3512,19,獨協大学前,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3512,20,新田,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3512,21,蒲生,,－,上り,〇【上】ｱｻ～ﾀﾃ,,－,終着
〇【上】ｱｻ～ﾀﾃ,3512,22,新越谷,,13.20,上り,〇【上】ｱｻ～ﾀﾃ,,13.20,終着
〇【上】ｱｻ～ﾀﾃ,3512,23,越谷,,10.50,上り,〇【上】ｱｻ～ﾀﾃ,,10.50,終着
〇【上】ｱｻ～ﾀﾃ,3512,24,北越谷,,08.10,上り,〇【上】ｱｻ～ﾀﾃ,,08.10,終着
〇【上】ｱｻ～ﾀﾃ,3512,25,大袋,,05   ,上り,〇【上】ｱｻ～ﾀﾃ,,05,終着
〇【上】ｱｻ～ﾀﾃ,3512,26,せんげん台,,03   ,上り,〇【上】ｱｻ～ﾀﾃ,,03,終着
〇【上】ｱｻ～ﾀﾃ,3512,27,武里,,23.00.20,上り,〇【上】ｱｻ～ﾀﾃ,,23.00.20,終着
〇【上】ｱｻ～ﾀﾃ,3512,28,一ノ割,,58.10,上り,〇【上】ｱｻ～ﾀﾃ,,58.10,終着
〇【上】ｱｻ～ﾀﾃ,3512,29,春日部,,55.30,上り,〇【上】ｱｻ～ﾀﾃ,,55.30,終着
〇【上】ｱｻ～ﾀﾃ,3512,30,北春日部,,53.10,上り,〇【上】ｱｻ～ﾀﾃ,,53.10,終着
〇【上】ｱｻ～ﾀﾃ,3512,31,姫宮,,50.40,上り,〇【上】ｱｻ～ﾀﾃ,,50.40,終着
〇【上】ｱｻ～ﾀﾃ,3512,32,東武動物公園,,47.40,上り,〇【上】ｱｻ～ﾀﾃ,,47.40,終着
〇【上】ｱｻ～ﾀﾃ,3512,33,和戸,,43.40,上り,〇【上】ｱｻ～ﾀﾃ,,43.40,終着
〇【上】ｱｻ～ﾀﾃ,3512,34,久喜,,39.50,上り,〇【上】ｱｻ～ﾀﾃ,,39.50,終着
〇【上】ｱｻ～ﾀﾃ,3512,35,鷲宮,,34.50,上り,〇【上】ｱｻ～ﾀﾃ,,34.50,終着
〇【上】ｱｻ～ﾀﾃ,3512,36,花崎,,31.50,上り,〇【上】ｱｻ～ﾀﾃ,,31.50,終着
〇【上】ｱｻ～ﾀﾃ,3512,37,加須,,28.10,上り,〇【上】ｱｻ～ﾀﾃ,,28.10,終着
〇【上】ｱｻ～ﾀﾃ,3512,38,南羽生,,23.40,上り,〇【上】ｱｻ～ﾀﾃ,,23.40,終着
〇【上】ｱｻ～ﾀﾃ,3512,39,羽生,,20.20,上り,〇【上】ｱｻ～ﾀﾃ,,20.20,終着
〇【上】ｱｻ～ﾀﾃ,3512,40,川俣,,15.50,上り,〇【上】ｱｻ～ﾀﾃ,,15.50,終着
〇【上】ｱｻ～ﾀﾃ,3512,41,茂林寺前,,13.10,上り,〇【上】ｱｻ～ﾀﾃ,,13.10,終着
〇【上】ｱｻ～ﾀﾃ,3512,42,館林,,普,上り,〇【上】ｱｻ～ﾀﾃ,,普,終着
〇【上】ｸｷ～ﾀﾃ,502,3,久喜,9.08.50,＝,上り,〇【上】ｸｷ～ﾀﾃ,9.08.50,＝,始発
〇【上】ｸｷ～ﾀﾃ,502,4,鷲宮,,04.40,上り,〇【上】ｸｷ～ﾀﾃ,,04.40,終着
〇【上】ｸｷ～ﾀﾃ,502,5,花崎,,9.01.20,上り,〇【上】ｸｷ～ﾀﾃ,,9.01.20,終着
〇【上】ｸｷ～ﾀﾃ,502,6,加須,,58   ,上り,〇【上】ｸｷ～ﾀﾃ,,58,終着
〇【上】ｸｷ～ﾀﾃ,502,7,南羽生,,53.20,上り,〇【上】ｸｷ～ﾀﾃ,,53.20,終着
〇【上】ｸｷ～ﾀﾃ,502,8,羽生,,50   ,上り,〇【上】ｸｷ～ﾀﾃ,,50,終着
〇【上】ｸｷ～ﾀﾃ,502,9,川俣,,45.20,上り,〇【上】ｸｷ～ﾀﾃ,,45.20,終着
〇【上】ｸｷ～ﾀﾃ,502,10,茂林寺前,,42.40,上り,〇【上】ｸｷ～ﾀﾃ,,42.40,終着
〇【上】ｸｷ～ﾀﾃ,502,11,館林,,8.39.30,上り,〇【上】ｸｷ～ﾀﾃ,,8.39.30,終着
〇【上】ｸｷ～ﾀﾃ,504,3,久喜,9.36.30,＝,上り,〇【上】ｸｷ～ﾀﾃ,9.36.30,＝,始発
〇【上】ｸｷ～ﾀﾃ,504,4,鷲宮,32.20,,上り,〇【上】ｸｷ～ﾀﾃ,32.20,,始発
〇【上】ｸｷ～ﾀﾃ,504,5,花崎,29.20,,上り,〇【上】ｸｷ～ﾀﾃ,29.20,,始発
〇【上】ｸｷ～ﾀﾃ,504,6,加須,25.40,,上り,〇【上】ｸｷ～ﾀﾃ,25.40,,始発
〇【上】ｸｷ～ﾀﾃ,504,7,南羽生,21.10,,上り,〇【上】ｸｷ～ﾀﾃ,21.10,,始発
〇【上】ｸｷ～ﾀﾃ,504,8,羽生,17.50,,上り,〇【上】ｸｷ～ﾀﾃ,17.50,,始発
〇【上】ｸｷ～ﾀﾃ,504,9,川俣,13.20,,上り,〇【上】ｸｷ～ﾀﾃ,13.20,,始発
〇【上】ｸｷ～ﾀﾃ,504,10,茂林寺前,10.40,,上り,〇【上】ｸｷ～ﾀﾃ,10.40,,始発
〇【上】ｸｷ～ﾀﾃ,504,11,館林,9.07.30,,上り,〇【上】ｸｷ～ﾀﾃ,9.07.30,,始発
〇【上】ｸｷ～ﾀﾃ,506,3,久喜,＝,10.28.30,上り,〇【上】ｸｷ～ﾀﾃ,＝,10.28.30,終着
〇【上】ｸｷ～ﾀﾃ,506,4,鷲宮,,24.20,上り,〇【上】ｸｷ～ﾀﾃ,,24.20,終着
〇【上】ｸｷ～ﾀﾃ,506,5,花崎,,21.20,上り,〇【上】ｸｷ～ﾀﾃ,,21.20,終着
〇【上】ｸｷ～ﾀﾃ,506,6,加須,,17.40,上り,〇【上】ｸｷ～ﾀﾃ,,17.40,終着
〇【上】ｸｷ～ﾀﾃ,506,7,南羽生,,13.10,上り,〇【上】ｸｷ～ﾀﾃ,,13.10,終着
〇【上】ｸｷ～ﾀﾃ,506,8,羽生,,09.50,上り,〇【上】ｸｷ～ﾀﾃ,,09.50,終着
〇【上】ｸｷ～ﾀﾃ,506,9,川俣,,05.20,上り,〇【上】ｸｷ～ﾀﾃ,,05.20,終着
〇【上】ｸｷ～ﾀﾃ,506,10,茂林寺前,,10.02.20,上り,〇【上】ｸｷ～ﾀﾃ,,10.02.20,終着
〇【上】ｸｷ～ﾀﾃ,506,11,館林,,9.59.30,上り,〇【上】ｸｷ～ﾀﾃ,,9.59.30,終着
〇【上】ｸｷ～ﾀﾃ,508,3,久喜,10.44   ,＝,上り,〇【上】ｸｷ～ﾀﾃ,10.44,＝,始発
〇【上】ｸｷ～ﾀﾃ,508,4,鷲宮,39.50,,上り,〇【上】ｸｷ～ﾀﾃ,39.50,,始発
〇【上】ｸｷ～ﾀﾃ,508,5,花崎,36.50,,上り,〇【上】ｸｷ～ﾀﾃ,36.50,,始発
〇【上】ｸｷ～ﾀﾃ,508,6,加須,33.10,,上り,〇【上】ｸｷ～ﾀﾃ,33.10,,始発
〇【上】ｸｷ～ﾀﾃ,508,7,南羽生,28.40,,上り,〇【上】ｸｷ～ﾀﾃ,28.40,,始発
〇【上】ｸｷ～ﾀﾃ,508,8,羽生,25.20,,上り,〇【上】ｸｷ～ﾀﾃ,25.20,,始発
〇【上】ｸｷ～ﾀﾃ,508,9,川俣,20.50,,上り,〇【上】ｸｷ～ﾀﾃ,20.50,,始発
〇【上】ｸｷ～ﾀﾃ,508,10,茂林寺前,18.10,,上り,〇【上】ｸｷ～ﾀﾃ,18.10,,始発
〇【上】ｸｷ～ﾀﾃ,508,11,館林,10.15   ,,上り,〇【上】ｸｷ～ﾀﾃ,10.15,,始発
〇【上】ｸｷ～ﾀﾃ,510,3,久喜,＝,11.06.40,上り,〇【上】ｸｷ～ﾀﾃ,＝,11.06.40,終着
〇【上】ｸｷ～ﾀﾃ,510,4,鷲宮,,11.02.10,上り,〇【上】ｸｷ～ﾀﾃ,,11.02.10,終着
〇【上】ｸｷ～ﾀﾃ,510,5,花崎,,59.30,上り,〇【上】ｸｷ～ﾀﾃ,,59.30,終着
〇【上】ｸｷ～ﾀﾃ,510,6,加須,,55.50,上り,〇【上】ｸｷ～ﾀﾃ,,55.50,終着
